tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
1,37.197836,-80.899105,159.883,27.053,4.1782656,1.675904,2537.6781602,2.1023854,13.9295288,492.7241583,11.556,37.3312,3442.0,4.893,0.404403
1,37.197836,-80.899105,159.883,27.053,17.9453645,3.0740072,5480.684864,3.3839124,1.9952383,303.1226876,11.556,37.3312,3442.0,4.893,0.404403
1,186.767363,-72.45185,-40.266,-10.642,27.3613778,4.0586418,20690.6684294,6.4522449,0.8345555,243.7718547,13.802,100.641,3050.0,4.438,0.44128
1,107.843685,-68.83334,-0.918,35.033,29.0497517,7.117,318.0,2.84674,257.066,1115.0,9.0963,272.217,8208.0,4.25979,1.8
1,319.699588,-26.616374,23.236,-57.557,3.3088922,6.114,4736.0,24.9862,17074.7,3184.0,7.87598,161.498,6188.0,4.27166,2.62
1,118.129594,-83.825063,20.314,-77.04,25.0571312,7.5424225,533.486013,3.2396838,53.1389289,688.6094029,9.6245,143.138,5696.0,4.26563,1.15281
1,156.74726,-52.467872,-89.046,361.603,24.2454967,3.3725583,6260.6703602,3.878568,0.05273,122.2177444,10.2565,27.6227,3535.0,4.84874,0.465271
1,186.574063,-51.363052,-70.434,-49.865,14.1758947,3.7543827,907.1324529,2.6231641,53.8795095,690.9961983,8.6522,64.5978,5723.87,4.438,0.864173
1,186.574063,-51.363052,-70.434,-49.865,19.5901578,4.002861,1182.6678641,3.0026428,35.0031418,620.3638839,8.6522,64.5978,5723.87,4.438,0.864173
1,186.574063,-51.363052,-70.434,-49.865,6.2036219,3.01098,548.9044399,2.056748,162.1675094,910.1452592,8.6522,64.5978,5723.87,4.438,0.864173
1,186.574063,-51.363052,-70.434,-49.865,3.79589,2.4602856,317.5272928,1.553135,312.1807495,1072.0653989,8.6522,64.5978,5723.87,4.438,0.864173
0,290.57223,26.319493,-29.235,-14.449,2.2645386,3.8193701,15019.9420903,5.1936764,34.1873897,616.7174475,13.7991,104.912,3443.0,4.81617,0.411471
1,152.218255,69.27662,196.631,17.369,3.4447015,1.912,796.0,2.00495,231.437,1086.0,9.91924,39.6345,3912.0,4.62642,0.63
1,286.040876,36.632536,-32.207,-20.401,3.0300715,2.5466671,21794.6136956,12.7529892,318.4581858,1077.4145935,11.0248,159.658,5242.82,4.52404,0.857369
1,286.638391,39.487904,-0.455,6.169,12.72038,2.401,1070.0,4.96046,41.1042,705.0,10.2768,243.249,6212.0,4.17664,1.48
1,286.638391,39.487904,-0.455,6.169,6.238755,3.6178567,373.5681138,2.9728283,587.1290759,1255.4607699,10.2768,243.249,6212.0,4.17664,1.47768
1,201.382339,68.836068,-4.963,-45.922,3.2947689,1.7483103,1324.0402774,2.5248559,56.9377632,700.5995436,11.2582,70.7145,3853.0,4.63168,0.62326
1,201.382339,68.836068,-4.963,-45.922,0.7645807,1.07057,394.9832006,1.2407226,399.2723837,1140.0845694,11.2582,70.7145,3853.0,4.63168,0.62326
1,158.011286,84.030377,-26.182,2.141,12.6396982,3.3830702,3292.6812864,4.6025162,39.6563977,640.0266601,10.7192,126.903,5217.0,4.59186,0.789425
1,286.110305,43.680961,-1.691,7.017,1.7208555,1.8346409,10014.2587401,13.4646314,2259.3896676,1758.3994294,13.8046,1086.24,5832.83,4.20893,1.33402
1,256.279559,69.519093,-56.411,-66.5,6.4002807,2.1559875,1026.6018729,2.2730301,56.4368797,699.0536347,11.0157,102.551,4599.0,4.58487,0.720551
1,251.11587,70.429992,-48.024,81.928,18.6548829,5.4431451,1495.4449473,4.3869878,27.832077,585.8091542,11.1802,169.422,5141.0,4.49143,0.876154
1,251.11587,70.429992,-48.024,81.928,4.3074513,2.3379196,1094.8419495,3.2819879,196.4755358,954.8757629,11.1802,169.422,5141.0,4.49143,0.876154
1,251.11587,70.429992,-48.024,81.928,5.9041278,2.7678313,773.9266468,2.4489454,129.0410781,859.6105665,11.1802,169.422,5141.0,4.49143,0.876154
1,251.11587,70.429992,-48.024,81.928,37.9251983,3.5345219,1370.7888539,3.241643,10.8068346,462.4282696,11.1802,169.422,5141.0,4.49143,0.876154
1,227.867864,71.841296,-189.064,80.263,15.9234883,4.021,493.0,2.18203,48.5414,735.0,8.4724,73.8713,5711.85,4.38315,1.08
1,259.023592,63.105607,-2.867,-81.029,4.3601536,2.3408909,5592.2909183,6.9564258,202.0738994,961.6063113,11.1153,168.735,5227.0,4.50479,0.874131
1,200.561576,66.308533,-14.785,-46.313,13.0791581,2.97,1143.0,3.25485,48.6058,735.0,10.2108,139.49,5453.0,4.41707,1.0
1,23.593425,-66.676349,-119.8,-122.953,4.6517186,2.709,978.0,2.66889,540.772,1343.0,10.1985,111.059,5154.0,4.47072,0.85
1,23.593425,-66.676349,-119.8,-122.953,9.1549418,2.457,1101.0,2.62011,42.2592,710.0,10.1985,111.059,5154.0,4.47072,0.85
1,23.593425,-66.676349,-119.8,-122.953,19.9815709,2.724,909.0,2.54717,16.5853,562.0,10.1985,111.059,5154.0,4.47072,0.85
0,269.807391,64.142644,16.484,15.481,1.4415044,0.9274524,547.3172736,3.8345209,5519.1845,2198.3076824,6.895,66.3631,6603.0,4.438,1.58365
0,260.902889,64.862363,-30.786,29.555,4.6756655,1.914,738.0,4.03134,230.204,1085.0,9.89947,185.23,5779.0,4.88162,1.45
1,296.24462,74.062858,18.618,28.014,10.288886,1.391,854.0,2.63881,9.06856,483.0,9.1416,65.9501,5126.0,4.49772,0.87
0,301.346363,38.228325,-213.45,-576.64,1.0332441,3.8017836,26111.5081972,4.087988,16.7778791,516.1833775,13.5608,,2972.0,5.15741,0.156193
1,303.195436,18.104778,16.395,-12.938,5.4526479,3.401,7750.0,14.5502,433.78,1271.0,9.87463,249.325,6509.0,4.17233,1.57
1,282.100166,79.256476,-5.658,100.203,3.4779776,2.5103489,27021.6932424,12.5541925,153.1388971,897.2038496,11.1534,118.106,4699.0,4.54638,0.765001
1,339.489275,-35.154203,-9.326,-50.142,3.0354017,2.8809533,16196.2158157,14.1334903,726.7556694,1324.2404714,12.7923,573.027,5751.0,4.35036,1.07224
1,157.144071,65.854199,-177.236,-81.772,3.1274634,1.9812695,1331.83693,2.5802896,103.2675998,813.0378617,10.8116,73.5977,4225.0,4.5756,0.693431
1,157.144071,65.854199,-177.236,-81.772,7.4931613,1.9339295,1650.6470497,2.7733674,32.2107098,607.6028794,10.8116,73.5977,4225.0,4.5756,0.693431
1,157.144071,65.854199,-177.236,-81.772,49.825166,3.8714976,2059.4069037,3.8319135,2.5760566,323.1161011,10.8116,73.5977,4225.0,4.5756,0.693431
1,292.24719,47.969543,-18.281,8.91,2.2047452,3.996,6872.0,17.9781,7992.22,2634.0,10.0274,341.079,6532.23,3.96818,1.99
1,197.996583,65.833697,-150.652,-25.368,10.8948421,2.0719394,3168.3853584,2.4691414,5.5137471,390.8242112,11.0402,36.0118,3618.0,4.79432,0.435666
1,197.996583,65.833697,-150.652,-25.368,18.8016111,1.9093524,1686.7881033,1.9112282,2.6636757,325.8292621,11.0402,36.0118,3618.0,4.79432,0.435666
1,287.708814,47.33305,,,6.7900981,6.0786576,2158.1733568,9.7548481,477.5289979,1192.2564672,11.636,,6378.0,4.438,2.00068
1,198.388583,62.30538,-66.989,-15.318,8.157721,3.788,10273.0,9.31888,91.0972,860.0,10.1495,109.557,5091.2,4.47,0.9
1,249.69664,64.559181,-40.011,107.858,4.2529641,2.5733867,758.584999,2.3483383,231.2034004,994.5309519,10.9897,172.138,5591.0,4.38111,0.848906
1,15.551889,-61.756133,78.858,-27.095,3.7955178,2.0198135,52278.9940979,10.3261619,18.0832336,525.9431131,14.1266,140.225,3424.0,4.438,0.445372
0,293.032494,74.891073,-12.978,-13.983,14.3034613,3.135,48840.0,18.4949,15.38,551.0,11.463,171.138,5056.6,4.53,0.83
1,203.509956,53.728188,-85.877,-78.913,6.1349783,5.661,3860.0,13.1383,861.554,1509.0,7.4556,92.2589,5828.7,3.84,2.05
1,199.196204,49.861059,-63.3,4.659,3.3159772,1.494,2770.0,4.5947,120.595,923.0,11.0244,137.572,4972.7,4.54,0.81
1,214.120856,58.390253,37.07,-44.439,4.6313014,1.435,4860.0,9.34848,225.013,1078.0,10.418,177.118,5736.0,4.39,1.07
0,320.201905,28.055829,52.835,19.537,11.3246821,5.9704136,1937.5829721,4.2917226,59.1706102,707.3693882,10.5954,138.591,5518.0,4.59176,0.824734
0,302.669134,40.668628,294.477,-86.018,6.261169,2.0369188,4005.022808,1.3468319,6.9816945,414.5815396,12.5405,24.5209,3145.0,5.04431,0.211257
0,172.747799,66.796529,-50.76,-14.091,,4.6,1405.9675071,3.2287724,45.1713284,661.2039892,9.76775,100.772,5544.0,4.5609,0.857648
1,320.478444,35.648625,-89.556,-46.868,14.4751062,1.6182484,9618.5798534,8.6976173,6.5402175,407.866275,11.7819,75.5759,3841.0,4.69364,0.55035
1,185.062873,56.201409,-130.485,60.603,9.6141636,3.4271882,933.6532689,3.2264735,74.7359105,749.8978043,9.99454,107.055,5477.0,4.5707,0.840608
1,79.520938,-80.964384,-49.146,45.307,4.9404714,1.954,455.0,2.3216,320.012,1178.0,7.9849,68.4727,6086.0,4.26269,1.13
1,314.268523,31.661019,5.581,2.409,0.9689927,2.5496309,13532.9710157,17.1331258,6992.032823,2332.2259008,11.4373,444.586,6430.0,4.25113,1.41398
1,324.535978,30.488188,-80.395,-126.972,10.338505,4.242,18162.0,11.8729,110.512,903.0,9.7525,92.3831,5336.96,4.55466,0.84
0,311.513651,56.86715,50.569,188.287,1.283251,2.012261,1961.318203,2.558112,172.0252913,923.6720985,12.5313,110.246,3855.0,4.68499,0.560391
0,316.86724,46.865373,24.522,98.034,1.2284388,1.9190118,1229.4965125,1.866263,118.2802346,841.1003116,10.9313,41.9934,3526.0,4.71105,0.53023
1,313.167029,65.608783,43.253,-68.614,2.6998294,2.208,2798.0,4.94551,1198.41,1639.0,9.93119,114.865,6180.0,4.57956,0.92
0,307.210941,33.413959,-76.25,-117.93,0.581322,1.3261177,3206.6010016,2.2014886,194.5178158,952.4881815,12.9984,89.21544,3446.0,4.83941,0.38621
1,0.185606,-54.830823,-202.815,-71.518,0.980972,0.5405036,6178.392421,5.9162923,719.5629045,1320.951709,9.9005,61.7856,4486.0,4.49914,0.764401
1,291.03231,49.040213,-7.334,-10.43,5.3987355,3.127,352.0,2.25345,335.249,1192.0,9.50898,144.166,5875.23,4.26474,1.26
0,253.14033,57.97415,3.224,33.814,1.4412175,1.666,12927.0,17.0442,1160.55,1626.0,9.84566,190.403,5672.9,4.13,1.46
1,223.092641,70.476557,-19.069,-2.555,3.9152737,2.562,3350.0,9.43435,311.498,1170.0,10.9458,332.648,5714.0,4.05,1.58
1,256.672203,67.871503,-7.353,8.48,3.1968838,3.7533697,7958.980656,14.9685779,1843.1329908,1671.1249287,10.7973,388.227,6470.0,4.15,1.59715
1,256.770639,70.238481,-21.245,-6.793,3.9443668,4.8652146,6732.488454,14.5727196,1078.5986988,1461.6208264,10.8041,323.265,5494.0,3.93,1.75475
0,195.821133,67.823436,-13.9,5.9,3.93034,3.667,9724.58,14.8838,815.91,,10.9873,283.32,6292.0,,1.37
1,241.322901,70.19004,-36.41,43.934,4.5371361,4.042155,4199.7558754,9.8153513,732.0077048,1326.6264827,10.9585,319.036,5731.0,4.1,1.48668
0,286.74788,71.7136,,,5.929405,3.719,16410.0,,,,10.451,,,,
1,12.546778,-83.743767,139.424,30.476,14.3392144,4.6064739,392.6346872,2.2963233,118.7538488,841.9410276,7.4371,57.5846,6295.7,4.438,1.1374201
1,216.523825,59.444274,-19.45,6.179,2.8716983,4.668,8568.0,18.1267,4494.25,2281.0,9.823,321.376,6840.0,4.05,1.91
1,275.862543,71.581748,-43.319,85.838,6.0964074,2.3632965,1142.4891745,2.5856853,69.8633506,737.3642914,10.5216,90.8693,4820.4,4.6,0.731699
0,301.717674,45.499227,6.48,7.159,1.56029,2.751,1690.0,18.4825,38412.5,3900.0,9.87278,387.708,6897.0,3.89,2.29
0,303.072972,44.495878,-40.227,-75.628,8.8735214,4.059,1949.0,6.0401,1064.98,1591.0,9.76577,156.338,5992.0,4.34,1.18
0,282.474539,55.26639,0.76,-8.188,7.8513774,6.699,21571.0,,,,10.3018,875.061,,,
0,277.476856,61.049501,-3.507,8.286,7.6869063,4.652,4500.0,23.7824,655.022,1409.0,10.0194,364.477,5147.3,,3.07
0,306.425841,53.561615,-11.176,-3.928,1.3797091,2.352,1320.0,22.2329,28702.5,3626.0,10.6168,543.011,5924.0,3.68,2.67
0,292.50517,54.108503,-1.508,-1.715,1.49861,2.871,2188.61,,90202.8,4828.0,10.6229,686.879,8590.0,4.12,
0,300.83864,53.29562,9.671,-14.426,2.6796,2.771,7590.0,11.8862,823.434,1492.0,10.5742,247.975,5938.0,4.23,1.32
0,301.562631,52.164181,7.431,11.922,11.0765063,4.692,4400.0,12.8076,189.348,1033.0,10.1098,316.176,6460.0,4.0,1.86
0,303.824831,36.651807,5.7,0.9,0.6193401,1.514,1853.0,8.84136,55990.1,,9.6996,303.313,7812.5,,1.79
0,317.7479,43.551895,-7.239,-13.254,2.6400663,3.368,1328.0,18.2671,7719.64,2611.0,9.90482,285.36,5155.0,,2.72
0,318.235161,46.26809,10.95,3.826,2.5778717,3.472,1010.0,18.687,62241.5,4400.0,9.14819,453.744,8321.0,3.75,3.16
0,307.016647,39.87713,-5.507,-13.746,3.80509,3.347,1280.0,8.57193,1214.11,1644.0,10.3332,434.962,6555.5,3.83,2.35
0,316.813885,40.167172,-0.481,-3.616,2.99041,3.952,1290.0,24.2511,54264.3,4252.0,10.2918,697.116,8542.0,3.66,3.56
0,318.627107,40.017017,51.963,77.173,0.890967,1.784,1100.0,2.89678,3225.32,2099.0,9.3213,73.6326,5159.2,4.5,0.87
1,338.399662,-43.436872,35.553,-53.055,2.1096805,2.1344043,1309.7297126,3.6396725,644.2138136,1284.923458,10.8061,163.678,5673.0,4.55383,0.940806
0,313.536475,37.789356,1.71,-0.348,1.19888,1.558,1169.03,20.5525,3694.96,2172.0,10.0849,1139.32,7315.0,,5.46
0,329.385067,41.449509,8.026,-0.029,2.03905,2.26,430.0,6.42307,26394.8,3550.0,8.26618,301.421,9003.0,3.94,2.68
0,321.02381,46.384673,-11.834,-15.942,2.9424142,4.073,1400.0,9.70968,23595.1,3452.0,10.1894,339.736,6854.0,4.1,1.79
0,322.92657,41.797465,172.202,108.043,1.0793011,2.196,1562.0,3.31116,7736.05,2612.0,9.9809,52.4946,4349.3,4.62,0.67
0,323.206851,39.072196,-6.9,-8.4,8.0428575,9.504,18730.0,,6718.53,2522.0,8.6746,285.587,8286.0,,
0,315.110366,46.060449,-8.94,-23.17,4.0157492,2.706,1150.0,6.47219,669.61,1417.0,10.3599,397.905,6585.0,3.94,2.07
0,327.480039,44.08006,-8.622,-16.864,2.01976,3.394,3963.85,7.3626,5926.69,2444.0,10.2835,398.627,7274.6,4.18,1.72
0,315.540896,45.775741,,,1.748054,2.122,670.0,,,,9.521,,,,
0,323.548627,50.481445,0.224,-12.908,2.65646,2.475,773.369,12.1711,948.066,1545.0,9.08409,402.661,6135.4,3.4,3.98
0,323.550356,50.481865,-1.68,3.077,2.65688,2.615,1959.88,,,,10.8823,645.841,,,
1,325.014536,48.406767,-9.81,-10.501,4.7201912,4.416,6710.0,15.2105,1112.85,1609.0,9.03527,200.492,6696.0,4.08,1.8
0,302.220069,38.245221,0.381,-1.826,4.03349,2.684,1530.0,23.4514,5512.68,2400.0,9.5526,1276.26,11348.0,,6.37
0,301.564685,35.588396,1.452,-2.185,3.3295394,2.77,2620.0,14.3988,2238.0,1916.0,10.4806,624.639,7965.0,3.98,2.35
0,303.017318,35.524628,-11.969,-8.381,3.8615978,1.678,1020.0,13.8394,2320.32,1933.0,10.2115,524.29,7396.0,3.89,2.45
1,227.270329,-42.704966,-10.011,-5.653,3.3448312,3.322,13626.0,21.2012,4468.21,2277.0,9.8787,427.678,9364.0,4.32,1.76
1,92.133096,-59.540985,-12.258,34.405,95.174,11.6316864,2600.061605,7.8498891,0.9938316,254.6525048,11.4881,399.017,5723.2,3.6,1.51811
1,302.025625,66.850301,150.256,-63.909,8.8803281,2.71,1238.0,3.20594,60.7382,777.0,8.2929,53.6089,5555.7,4.49,0.92
1,302.025625,66.850301,150.256,-63.909,28.580474,4.5139977,1081.396943,3.1455035,20.8500726,545.0001759,8.2929,53.6089,5555.7,4.49,0.920435
1,302.025625,66.850301,150.256,-63.909,38.3511223,5.9120193,1029.0917261,3.2843583,14.086845,494.1094771,8.2929,53.6089,5555.7,4.49,0.920435
1,350.028592,-60.065729,-319.961,-127.781,1.4015183,1.1583061,593.7540922,1.4616853,149.3747543,891.6389885,9.22978,25.1496,3794.0,4.67812,0.597007
0,260.36481,65.012281,-16.36,94.627,8.5874668,5.1458902,1904.8131484,5.3744721,152.0429498,895.5943008,10.8037,208.687,5929.0,4.48275,0.987583
0,301.559262,59.490771,-3.228,-21.612,6.4474918,2.643,9270.0,48.9878,720.601,1443.0,9.53591,236.568,6477.6,4.13,1.69
0,300.488392,60.246367,8.4,-16.6,1.4136455,1.448,2427.0,,5133.26,2358.0,10.4243,,5869.0,,
0,317.575459,48.464282,3.666,-1.221,3.4040139,4.837,935.0,5.34279,81123.4,4701.0,10.0062,400.034,9622.0,4.39,1.65
0,264.961539,56.078974,-4.979,13.371,13.7432169,2.73,5046.0,25.7481,176.671,1015.0,8.88797,121.182,5941.5,4.23,1.4
1,256.622675,68.843303,-20.12,89.886,5.5025577,3.1711008,844.7022676,2.7049797,102.6644008,811.847988,10.7261,115.45,4965.0,4.56,0.784109
1,256.622675,68.843303,-20.12,89.886,1.7622537,0.8779711,733.5550822,2.5235818,468.5415425,1186.6066429,10.7261,115.45,4965.0,4.56,0.784109
1,280.326681,70.290054,-6.335,26.221,0.8474218,0.8758764,424.3932848,1.7536544,1876.1315489,1678.5549814,10.7157,147.476,5300.0,4.56,0.846387
1,280.326681,70.290054,-6.335,26.221,4.8420438,2.4105648,318.6638392,1.6177405,183.6641995,938.9141348,10.7157,147.476,5300.0,4.56,0.846387
0,282.173361,70.840191,-63.053,114.601,2.14056,2.029,355.8315803,1.83828,316.156,1174.0,10.6666,101.713,4567.0,4.39,0.84
1,7.328916,-76.304032,-2.97,6.961,4.1269046,4.405,10831.0,17.0952,1436.49,1715.0,9.2205,196.852,6888.0,4.23416,1.59
0,313.885156,46.502085,-0.511,3.17,4.4350025,2.252,2085.0,9.91393,6855.78,2535.0,10.1503,464.209,9706.0,4.29,1.87
0,312.179957,51.910696,6.909,3.48,1.4287976,2.93,1768.0,9.00484,165726.0,5621.0,8.78822,245.776,9224.0,4.37,1.65
0,316.955806,50.500883,-16.389,-11.604,0.33759,1.351,529.0,2.96097,9164.98,2725.0,10.2193,254.401,7387.0,4.39,1.37
0,320.116115,61.12025,5.307,3.776,1.67346,2.54,390.0,5.10182,19786.3,3304.0,8.63701,356.681,10445.0,4.09,2.45
0,310.038053,50.323742,3.547,-39.384,2.5152549,2.386,1870.0,13.4294,4740.94,2311.0,10.2732,335.203,5915.0,3.82,2.11
1,340.496204,-69.172108,334.357,-726.974,0.4628844,0.5588219,4489.9119215,1.3543237,64.718104,723.3961549,11.9238,14.8846,3043.0,5.09707,0.188624
0,315.166199,47.785991,2.27,0.104,0.70902,2.49,570.0,5.18865,65312.0,4453.0,10.0146,533.615,8999.0,4.05,2.36
0,291.469121,61.776068,-6.849,-8.871,9.6926509,2.819,1393.0,13.5133,198.127,1045.0,10.3843,615.12,6012.0,3.39,3.51
0,317.729186,72.615356,-25.691,-13.894,1.8286961,3.37,7283.0,21.4433,18194.7,3235.0,10.4849,244.318,6046.3,4.43,1.23
0,337.686813,40.003763,64.486,-47.157,14.8626982,3.3250502,8264.2193919,26.5090911,202.6095767,962.2429589,8.48216,118.59,5705.0,3.97,1.73364
0,343.953614,39.645117,-55.543,-28.177,2.0881134,2.307,730.0,5.41738,8383.12,2665.0,9.24102,195.858,6255.8,4.11,1.7
0,317.966114,43.592849,-96.263,-2.55,1.25562,2.304,290.0,2.95064,2790.4,2024.0,9.1384,158.181,5717.0,3.97,1.72
0,345.243825,42.549318,-1.704,0.007,7.6047417,5.23,1200.0,6.14418,2393.29,1948.0,10.4216,516.299,9139.0,4.29,1.8
0,101.297491,-66.238326,18.528,-67.531,4.8173797,1.323,1800.0,1.71137,33.919,672.0,10.702,88.8838,4651.0,4.56937,0.69
0,345.748458,44.564848,12.325,-9.1,5.2651271,2.463,3450.0,11.2446,2619.14,1993.0,9.25068,275.493,8728.0,4.32,1.7
0,335.753569,30.572726,7.989,3.749,6.1600888,1.67,1120.0,8.22262,143.457,964.0,10.3126,244.043,5772.0,4.07,1.55
1,354.774092,42.465987,-20.075,3.123,3.8529998,3.225,8913.0,15.4014,1099.44,1604.0,9.995771,275.358,6893.4,4.22,1.57
0,324.922517,46.220215,-2.152,-1.765,1.06884,2.512,470.0,10.3628,32361.2,3736.0,9.8261,1013.56,9222.0,3.42,4.94
0,324.935562,41.950794,16.048,1.949,5.4561177,3.1,1360.0,5.78741,796.96,1480.0,10.4568,365.168,7465.0,4.31,1.51
0,325.787112,45.646806,-7.587,-20.957,1.7380504,1.496,956.0,4.42263,787.969,1476.0,10.2566,240.012,6026.0,4.16,1.45
0,326.305217,45.812547,-4.045,-4.784,1.99143,4.136,16745.8,,108701.0,5058.0,10.1441,4984.88,9458.2,,
0,339.785541,49.426562,5.235,-3.878,5.7785318,2.348,4990.0,42.6903,2264.51,1921.0,9.624,547.399,8224.0,3.81,2.92
0,316.446344,46.845151,19.689,2.774,1.41072,2.623,500.0,8.4993,2001.09,1863.0,9.32845,305.674,5197.0,,3.84
0,329.05345,55.740977,12.362,3.363,0.44482,1.058,1610.0,10.8884,14152.2,3038.0,9.62426,285.666,7184.0,4.1,1.88
0,347.757547,45.93369,45.999,0.128,1.532703,2.698,1250.0,10.8699,26916.4,3568.0,9.5621,178.003,6023.1,4.24,1.39
0,331.663464,55.686255,-2.097,-9.395,0.7131492,2.428,450.0,4.89712,18159.7,3234.0,10.0009,235.218,5128.9,3.88,1.93
0,333.245043,53.98452,4.7,-5.3,4.52318,5.099,25109.1,,,,8.437,324.346,,,
1,334.504103,54.319045,55.052,10.638,25.8386422,5.209,1806.0,4.31235,32.9135,667.0,10.0618,146.858,5769.0,4.43,1.03
0,341.518718,55.162935,14.058,-1.994,0.78381,1.443,426.099,3.89595,9401.36,2743.0,8.95861,239.688,7842.0,4.22,1.72
1,344.445363,38.674919,32.384,-41.751,4.4652986,2.502,14440.0,14.5331,259.687,1118.0,9.76031,158.979,6051.2,4.35,1.18
1,336.402414,-34.909713,26.43,-30.255,11.0708575,2.1937617,1149.7328034,2.3337648,22.4219066,554.9934842,9.3636,42.4061,4356.0,4.53491,0.700727
0,323.86462,51.323577,7.911,4.41,2.6380089,3.55,1683.0,12.8098,26423.9,3551.0,10.3093,523.373,7495.0,3.88,2.5
0,343.635061,54.161814,-94.07,9.95,2.7260173,2.703,1165.0,4.98036,4788.29,2317.0,10.4602,115.746,5256.0,4.59,0.79
0,322.892141,50.320713,1.791,-2.781,2.86876,2.422,1030.0,8.48351,2571.69,1983.0,10.399,594.193,8342.0,3.9,2.65
0,333.171245,52.900886,2.078,-17.708,0.5590256,0.688,660.0,4.22851,2015.68,1866.0,10.1993,248.79,,,1.35
0,340.395784,51.965285,47.604,15.882,2.958148,3.769,980.0,4.47387,4739.26,2311.0,9.44275,195.022,6294.0,4.13,1.58
0,321.283221,40.887821,-3.082,-6.903,0.98736,1.464,370.0,3.41784,2591.32,1987.0,10.1277,279.953,6301.3,4.07,1.69
0,337.8341,53.796052,84.014,18.619,3.99307,4.783,3892.81,6.35126,1282.52,1667.0,10.3217,102.931,4731.1,4.35,0.93
0,338.452968,57.563539,50.046,6.338,8.6795072,3.628,10160.0,24.132,578.958,1366.0,10.1799,194.993,6057.0,4.43,1.14
0,341.970903,49.918072,18.039,0.467,1.3812787,2.4,1573.0,5.91488,24595.6,3488.0,10.2107,252.396,6483.0,4.28,1.38
0,287.025089,66.290697,4.723,-12.459,5.48923,3.29,910.0,11.8401,2592.62,1987.0,10.938,370.791,6004.0,4.06,1.62
0,291.411851,69.11298,0.9,-6.4,7.3845072,4.531,25160.0,23.6091,514.397,,10.9828,383.166,6149.2,,1.43
0,291.880247,68.014695,2.859,7.618,0.43889,0.947,650.0,6.69456,14357.3,3049.0,10.5896,576.745,7111.0,3.91,2.32
0,332.287103,57.938972,4.333,6.381,2.3359622,6.0165684,3066.2492749,18.3852989,7363.4830838,2362.6020308,10.7387,482.603,7577.0,4.05,2.0780001
0,315.669109,70.0803,3.4,-1.7,12.64001,6.893,9458.38,,703.834,1434.0,8.4239,,5195.1,,
1,82.127963,-48.409067,0.889,-21.885,10.5739824,4.04,5460.0,9.43898,171.146,1007.0,11.4266,414.23,6519.0,4.36,1.27
1,336.576123,-18.011665,73.606,-114.505,9.9783319,4.2281711,179.2248456,2.0515332,300.9646623,1062.3035336,7.7275,80.8994,6073.5,4.1,1.47131
1,313.511047,72.580646,11.808,28.759,4.4247042,1.318,2447.0,8.3621,465.179,1293.0,8.82374,139.484,6594.0,4.23,1.49
1,313.511047,72.580646,11.808,28.759,2.2222094,2.461,87.0,1.39527,2005.35,1864.0,8.82374,139.484,6594.0,4.23,1.49
1,338.983717,-59.864829,-108.388,-84.419,1.0082361,1.41,228.0,1.7202,1882.94,1835.0,7.384,48.0883,5795.29,4.438,1.13
1,334.882849,42.560314,-67.417,10.385,1.2168732,0.86,1240.0,3.43106,153.719,980.0,10.1917,72.7512,4634.6,4.51,0.78
1,232.946047,47.055551,154.795,-298.481,1.4520486,1.339,393.0,1.404,266.85,1125.0,9.1043,32.4778,4184.0,4.57376,0.69
1,216.923489,41.952986,-92.338,-101.247,1.0697621,1.356,376.0,1.60037,1061.92,1590.0,9.0739,55.0135,4946.0,4.53834,0.8
1,335.825303,35.03492,10.685,-18.496,3.0726434,2.2602485,10471.4949697,19.9197757,2446.8848714,1793.7963398,8.51017,151.528,7164.0,4.25661,1.55831
0,254.958579,58.462633,-10.013,11.018,0.6763235,4.916459,30.1617977,1.700035,42572.1587375,3663.5419408,6.76754,161.067,8475.0,3.82228,2.9486499
1,206.094014,48.028565,-19.746,-24.008,2.8997405,1.849,13760.0,10.0433,176.587,1015.0,10.7164,134.554,5224.0,4.55801,0.82
1,322.941809,66.349005,45.326,32.042,6.9561134,3.3628003,15989.231101,12.090823,136.9557694,872.4987884,11.2287,201.918,5387.0,4.46259,0.940037
1,354.240829,39.639279,-67.547,-31.087,13.001789,4.4847322,1339.5837664,3.84805,90.515093,786.6834253,10.1308,155.141,5914.0,4.46,1.00826
0,344.609651,39.658712,-79.05,-38.029,2.7556532,3.3967282,2854.4589288,6.4145519,207.2386368,967.6926252,10.9243,112.383,4993.0,4.66918,0.696945
0,339.03342,37.841042,-65.606,57.654,0.78999,1.153,5750.0,1.99,5497.38,2398.0,9.76952,129.284,5558.0,4.43,1.1
0,346.517442,43.898633,-2.799,-37.636,12.80758,3.596,27112.7,11.4222,28.4034,643.0,10.0526,72.6157,5094.4,,0.63
0,287.050161,55.303691,-4.773,4.565,11.35626,6.047,2190.0,12.9372,1493.65,1731.0,10.8475,504.976,6314.0,3.87,2.14
0,295.101088,40.986723,-2.194,6.889,0.6412558,1.1161082,1029.5348333,4.841202,10373.5192117,2573.9569471,11.6459,435.255,5854.65,4.1262,1.47292
1,328.767739,-22.6126,12.885,-4.311,2.3109689,3.4303821,6829.4236495,17.30428,4324.0354536,2068.197749,9.77486,298.109,6371.0,3.94807,1.95411
